#daejeoes.mhome
#./workspace/daejeoes.mhome_0/daejeoes.mhome.apk
#time,user_cpu,nice_cpu,system_cpu,idle_cpu,iowait_cpu,irq_cpu,softirq_cpu,steal_cpu,receive_byte,receive_packet,transmit_byte,transmit_packet,state,minflt,cminflt,majflt,cmahflat,utime,stime,cutime,cstime,numthread,vss,rss,processor,rmsize,vmsize,shared,text,data
2023-01-10 05:44:37.073055,739,288,816,1794,1270,0,0,0,75861,632,663460,861,S,8152,0,195,0,8,7,0,0,38,3344166912,39076,1,816447,39076,32683,5,0
2023-01-10 05:44:37.337506,747,288,820,1796,1273,0,0,0,78015,658,667754,886,S,8168,0,195,0,8,7,0,0,38,3344166912,39076,1,817281,39442,32960,5,0
2023-01-10 05:44:37.598009,754,290,823,1796,1273,0,0,0,80439,687,673807,919,S,9055,0,208,0,10,8,0,0,38,3357683712,41410,1,820003,41499,34992,5,0
2023-01-10 05:44:37.870788,760,292,826,1796,1273,0,0,0,82839,716,678791,951,S,9384,0,210,0,11,8,0,0,38,3358732288,41499,0,820003,41499,34992,5,0
2023-01-10 05:44:38.121048,766,296,827,1826,1273,0,0,0,85857,754,683980,987,S,9394,0,210,0,12,8,0,0,38,3358732288,41516,1,820003,41516,35066,5,0
2023-01-10 05:44:38.376464,770,297,828,1868,1273,0,0,0,88743,790,689084,1022,S,9547,0,210,0,13,8,0,0,38,3358732288,41533,1,820003,41534,35082,5,0
2023-01-10 05:44:38.636978,774,297,830,1908,1274,0,0,0,91563,825,694316,1059,S,9796,0,211,0,14,8,0,0,38,3358732288,41793,1,820003,41793,35268,5,0
2023-01-10 05:44:38.897364,781,299,835,1939,1275,0,0,0,94029,855,699129,1090,S,9796,0,211,0,14,8,0,0,38,3358732288,41793,0,820003,41795,35268,5,0
2023-01-10 05:44:39.163141,792,299,837,1968,1275,0,0,0,96627,887,704010,1122,S,10077,0,211,0,16,8,0,0,38,3358732288,41846,1,820003,41846,35316,5,0
2023-01-10 05:44:39.408431,821,300,841,1972,1275,0,0,0,99027,916,709086,1157,R,10081,0,211,0,17,8,0,0,38,3358732288,41846,0,820003,41863,35332,5,0
2023-01-10 05:44:39.689347,844,304,846,1977,1275,0,0,0,101271,943,713853,1188,S,10340,0,211,0,18,8,0,0,38,3358732288,41878,1,820003,41879,35347,5,0
2023-01-10 05:44:39.944750,852,304,849,2011,1275,0,0,0,104223,980,718980,1223,S,10474,0,211,0,20,8,0,0,38,3358732288,41944,0,820003,41944,35394,5,0
2023-01-10 05:44:40.205281,854,304,850,2056,1275,0,0,0,107175,1017,723910,1255,S,10475,0,211,0,20,8,0,0,38,3358732288,41944,1,820003,41944,35394,5,0
2023-01-10 05:44:40.475786,858,305,852,2103,1275,0,0,0,110325,1057,728882,1288,R,10477,0,211,0,21,8,0,0,38,3358732288,41944,1,820035,41944,35394,5,0
2023-01-10 05:44:40.720910,859,305,855,2143,1275,0,0,0,113343,1095,733944,1322,S,10504,0,211,0,21,8,0,0,38,3358863360,41946,1,820035,41946,35394,5,0
2023-01-10 05:44:40.996612,864,305,857,2185,1276,0,0,0,115899,1126,738940,1355,S,10534,0,212,0,22,8,0,0,38,3358863360,41962,1,820035,41962,35410,5,0
2023-01-10 05:44:41.252006,870,306,860,2224,1277,0,0,0,118455,1157,744200,1392,S,10562,0,212,0,22,9,0,0,38,3358863360,41945,0,820035,41963,35426,5,0
2023-01-10 05:44:41.517455,875,307,862,2264,1277,0,0,0,121341,1193,749238,1426,S,10671,0,213,0,23,9,0,0,38,3358863360,41983,0,820035,41983,35442,5,0
2023-01-10 05:44:41.768269,879,307,864,2306,1279,0,0,0,124269,1230,754186,1459,S,10710,0,213,0,23,9,0,0,38,3358863360,41983,0,820035,41983,35442,5,0
2023-01-10 05:44:42.028738,881,307,866,2355,1279,0,0,0,126957,1263,759224,1493,S,10711,0,213,0,24,9,0,0,38,3358863360,41983,0,820035,41983,35442,5,0
2023-01-10 05:44:42.289052,887,307,869,2394,1280,0,0,0,129711,1297,764286,1527,S,10721,0,213,0,24,9,0,0,38,3358863360,41983,1,820035,42021,35477,5,0
2023-01-10 05:44:42.561685,896,313,874,2406,1280,0,0,0,131973,1325,768497,1551,S,10773,0,213,0,25,10,0,0,38,3358863360,42021,0,820035,42021,35477,5,0
2023-01-10 05:44:42.799299,907,313,876,2412,1282,0,0,0,134175,1351,773200,1581,S,11206,0,213,0,26,10,0,0,38,3359387648,42042,0,820163,42090,35537,5,0
2023-01-10 05:44:43.068545,925,314,879,2418,1282,0,0,0,136353,1377,778120,1614,S,11263,0,213,0,26,10,0,0,38,3359387648,42090,1,820163,42094,35537,5,0
2023-01-10 05:44:43.323844,930,314,881,2421,1282,0,0,0,138687,1405,782800,1644,S,11269,0,213,0,26,10,0,0,38,3359387648,42094,1,820163,42094,35537,5,0
2023-01-10 05:44:43.608062,959,314,886,2428,1282,0,0,0,141111,1434,788362,1681,S,11272,0,213,0,27,10,0,0,38,3359387648,42094,1,820163,42094,35537,5,0
2023-01-10 05:44:43.854162,965,315,888,2462,1283,0,0,0,143997,1470,794284,1722,S,11322,0,213,0,28,10,0,0,38,3359387648,42094,1,820163,42094,35537,5,0
2023-01-10 05:44:44.119634,968,315,890,2506,1283,0,0,0,146817,1505,799954,1760,S,11323,0,213,0,28,10,0,0,38,3359387648,42094,0,820163,42094,35537,5,0
2023-01-10 05:44:44.385098,973,315,893,2546,1283,0,0,0,149283,1535,806139,1796,R,11472,0,213,0,30,11,0,0,38,3359387648,42126,1,820163,42166,35597,5,0
2023-01-10 05:44:44.642471,997,316,898,2556,1283,0,0,0,151947,1568,811131,1830,S,11599,0,213,0,30,11,0,0,38,3359387648,42166,0,820163,42166,35597,5,0
2023-01-10 05:44:44.923007,1013,317,903,2585,1284,0,0,0,155145,1608,816571,1868,S,11617,0,213,0,31,11,0,0,38,3359387648,42166,1,820163,42172,35597,5,0
2023-01-10 05:44:45.169532,1047,317,906,2593,1284,0,0,0,157455,1636,821228,1898,S,11692,0,213,0,32,11,0,0,38,3359387648,42188,1,820163,42188,35613,5,0
